"","Location","Range_Min","Range_Max","Magic","Avg_Relative_Error","Max_Relative_Error","N","Bottom"
"1142",46,1.203125,1.21875,1597383659,5.80517792059254e-07,1.83064548764378e-06,96,"point5"
"1143",47,1.21875,1.234375,1597351663,5.19899629125575e-07,1.64515938649856e-06,96,"point5"
"1144",48,1.234375,1.25,1597321729,4.69862897034545e-07,1.46607942497212e-06,96,"point5"
"1145",49,1.25,1.265625,1597293420,4.20153980940086e-07,1.34109086502576e-06,96,"point5"
"1146",50,1.265625,1.28125,1597266886,3.75242166228418e-07,1.20708773465594e-06,96,"point5"
"1147",51,1.28125,1.296875,1597242020,3.33859844658946e-07,1.08603569515253e-06,96,"point5"
"1148",52,1.296875,1.3125,1597218863,2.94951888690775e-07,9.55981931838323e-07,96,"point5"
"1149",53,1.3125,1.328125,1597197282,2.57882390997111e-07,8.87727253484627e-07,96,"point5"
"1150",54,1.328125,1.34375,1597177020,2.29355350711558e-07,7.60025557156041e-07,96,"point5"
"1151",55,1.34375,1.359375,1597158528,1.97633426068933e-07,6.90964441218966e-07,96,"point5"
"1152",56,1.359375,1.375,1597141394,1.73040817230685e-07,5.59141085432202e-07,96,"point5"
"1153",57,1.375,1.390625,1597125788,1.49370833923967e-07,4.92019694320334e-07,96,"point5"
"1154",58,1.390625,1.40625,1597111164,1.26007165590636e-07,4.24092490902694e-07,96,"point5"
"1155",59,1.40625,1.421875,1597098283,1.05642250503024e-07,3.5536965015126e-07,96,"point5"
"1156",60,1.421875,1.4375,1597086296,8.95728717864586e-08,3.55441471810991e-07,96,"point5"
"1157",61,1.4375,1.453125,1597075673,7.35999563516998e-08,2.8739859203597e-07,96,"point5"
"1158",62,1.453125,1.46875,1597066693,6.301707600187e-08,2.16707007894001e-07,96,"point5"
"1159",63,1.46875,1.484375,1597057898,5.39244098263225e-08,2.1783650083762e-07,96,"point5"
"1160",64,1.484375,1.5,1597051451,4.38020819615303e-08,2.17935507862421e-07,96,"point5"
"1161",65,1.5,1.515625,1597045800,3.96118338130691e-08,1.46758921459877e-07,96,"point5"
"1162",66,1.515625,1.53125,1597040326,3.83132423564803e-08,1.47497459579427e-07,96,"point5"
"1163",67,1.53125,1.546875,1597036636,3.69323238658126e-08,1.48154683188295e-07,96,"point5"
"1164",68,1.546875,1.5625,1597034460,3.41728174646505e-08,1.48886556416983e-07,96,"point5"
"1165",69,1.5625,1.578125,1597032899,3.44554642595085e-08,1.49614777456009e-07,96,"point5"
"1166",70,1.578125,1.59375,1597033198,2.79463279184711e-08,1.50226000528164e-07,96,"point5"
"1167",71,1.59375,1.609375,1597033929,2.98873565895974e-08,1.51026370076579e-07,96,"point5"
"1168",72,1.609375,1.625,1597035455,3.24065716483801e-08,1.5180050638719e-07,96,"point5"
"1169",73,1.625,1.640625,1597038022,3.91269665556138e-08,1.52521067775524e-07,96,"point5"
"1170",74,1.640625,1.65625,1597040660,3.74189852436757e-08,1.53404670300006e-07,96,"point5"
"1171",75,1.65625,1.671875,1597044478,3.89518426402446e-08,1.54130660234841e-07,96,"point5"
"1172",76,1.671875,1.6875,1597049120,4.12284038020516e-08,1.54855371192753e-07,96,"point5"
"1173",77,1.6875,1.703125,1597054661,4.46618386718001e-08,1.55572166704587e-07,96,"point5"
"1174",78,1.703125,1.71875,1597061622,5.55164234583572e-08,2.33486673550942e-07,96,"point5"
"1175",79,1.71875,1.734375,1597068820,6.22415825546341e-08,2.35483383903556e-07,96,"point5"
"1176",80,1.734375,1.75,1597076564,6.75898803592645e-08,2.36548359566768e-07,96,"point5"
"1177",81,1.75,1.765625,1597085951,8.23638544034111e-08,3.15499846692546e-07,96,"point5"
"1178",82,1.765625,1.78125,1597095257,8.97350602713232e-08,3.18199255389118e-07,96,"point5"
"1179",83,1.78125,1.796875,1597105694,1.0122161597792e-07,3.97791893647081e-07,96,"point5"
"1180",84,1.796875,1.8125,1597116866,1.1366391561296e-07,4.01223530843708e-07,96,"point5"
"1181",85,1.8125,1.828125,1597128566,1.27810039884935e-07,4.81506560845446e-07,96,"point5"
"1182",86,1.828125,1.84375,1597141129,1.43753737802399e-07,4.85598377508722e-07,96,"point5"
"1183",87,1.84375,1.859375,1597154273,1.56291918074203e-07,5.66577909921762e-07,96,"point5"
"1184",88,1.859375,1.875,1597168122,1.74287364984593e-07,5.71312568808935e-07,96,"point5"
"1185",89,1.875,1.890625,1597182633,1.90282221979032e-07,6.53000199690723e-07,96,"point5"
"1186",90,1.890625,1.90625,1597197544,2.06286031811942e-07,6.58354622373736e-07,96,"point5"
"1187",91,1.90625,1.921875,1597213411,2.23988649850071e-07,7.40731366022374e-07,96,"point5"
"1188",92,1.921875,1.9375,1597229701,2.40530795281302e-07,8.26349378257873e-07,96,"point5"
"1189",93,1.9375,1.953125,1597246517,2.61396422729376e-07,8.32999603517237e-07,96,"point5"
"1190",94,1.953125,1.96875,1597264262,2.79305737649338e-07,9.19935018828255e-07,96,"point5"
"1191",95,1.96875,1.984375,1597282211,3.01576648098489e-07,1.00361455679376e-06,96,"point5"
"1192",96,1.984375,2,1597300847,3.18894990414265e-07,1.00764418675681e-06,96,"point5"
"1193",1,0.5,0.51171875,1597290930,1.31758145016647e-06,4.00795670429943e-06,128,"point5"
"1194",2,0.51171875,0.5234375,1597254993,1.04492312402726e-06,3.1911067708279e-06,128,"point5"
"1195",3,0.5234375,0.53515625,1597223410,8.21742048628948e-07,2.50126140599605e-06,128,"point5"
"1196",4,0.53515625,0.546875,1597196081,6.18036438027048e-07,1.91870935850602e-06,128,"point5"
"1197",5,0.546875,0.55859375,1597172805,4.46805842102549e-07,1.42550663895236e-06,128,"point5"
"1198",6,0.55859375,0.5703125,1597153462,3.17732883559074e-07,9.9028147815261e-07,128,"point5"
"1199",7,0.5703125,0.58203125,1597137571,2.07588328748898e-07,7.20306616130983e-07,128,"point5"
"1200",8,0.58203125,0.59375,1597124900,1.26812011558286e-07,4.5916701196802e-07,128,"point5"
"1201",9,0.59375,0.60546875,1597115749,6.97676441063777e-08,2.78256891306228e-07,128,"point5"
"1202",10,0.60546875,0.6171875,1597109269,4.12323508669488e-08,1.86329813800512e-07,128,"point5"
"1203",11,0.6171875,0.62890625,1597107263,2.69805582320259e-08,9.45364959648032e-08,128,"point5"
"1204",12,0.62890625,0.640625,1597107480,2.86894703549478e-08,9.54134193875689e-08,128,"point5"
"1205",13,0.640625,0.65234375,1597109698,3.97183796962963e-08,1.91273869631914e-07,128,"point5"
"1206",14,0.65234375,0.6640625,1597114096,5.67740094936653e-08,1.94286556620682e-07,128,"point5"
"1207",15,0.6640625,0.67578125,1597121856,1.01169050026328e-07,3.8874495089658e-07,128,"point5"
"1208",16,0.67578125,0.6875,1597131513,1.5286158827621e-07,4.94212031298957e-07,128,"point5"
"1209",17,0.6875,0.69921875,1597143533,2.18913299931955e-07,6.97771895374899e-07,128,"point5"
"1210",18,0.69921875,0.7109375,1597157742,2.96444937930573e-07,9.96876337922004e-07,128,"point5"
"1211",19,0.7109375,0.72265625,1597174132,3.88515957183699e-07,1.21605887670739e-06,128,"point5"
"1212",20,0.72265625,0.734375,1597192411,4.82610971630493e-07,1.5202838312689e-06,128,"point5"
"1213",21,0.734375,0.74609375,1597212560,5.93192396536324e-07,1.83900306183205e-06,128,"point5"
"1214",22,0.74609375,0.7578125,1597234553,7.05813874901651e-07,2.17925526158069e-06,128,"point5"
"1215",23,0.7578125,0.76953125,1597258206,8.23133802896336e-07,2.5097654088313e-06,128,"point5"
"1216",24,0.76953125,0.78125,1597283778,9.59689714363776e-07,2.95026711683022e-06,128,"point5"
"1217",25,0.78125,0.79296875,1597310861,1.10787073026586e-06,3.37176720677235e-06,128,"point5"
"1218",26,0.79296875,0.8046875,1597339533,1.23377299132699e-06,3.74274986825185e-06,128,"point5"
"1219",27,0.8046875,0.81640625,1597369770,1.39088706418988e-06,4.20075139118126e-06,128,"point5"
"1220",28,0.81640625,0.828125,1597401443,1.54917108829977e-06,4.66467690785066e-06,128,"point5"
"1221",29,0.828125,0.83984375,1597434506,1.69938857652596e-06,5.13459235662594e-06,128,"point5"
"1222",30,0.83984375,0.8515625,1597468868,1.83393217412231e-06,5.61031856705085e-06,128,"point5"
"1223",31,0.8515625,0.86328125,1597504651,2.03534364118241e-06,6.09184598943102e-06,128,"point5"
"1224",32,0.86328125,0.875,1597541635,2.19718754124187e-06,6.57909322399064e-06,128,"point5"
"1225",33,0.875,0.88671875,1597579948,2.35274433180166e-06,7.13679582986515e-06,128,"point5"
"1226",34,0.88671875,0.8984375,1597619378,2.52439485848299e-06,7.68355494074058e-06,128,"point5"
"1227",35,0.8984375,0.91015625,1597659906,2.7116657292936e-06,8.18841363070533e-06,128,"point5"
"1228",36,0.91015625,0.921875,1597701652,2.90870980279578e-06,8.75719251780538e-06,128,"point5"
"1229",37,0.921875,0.93359375,1597744411,3.04818217955471e-06,9.32982402446214e-06,128,"point5"
"1230",38,0.93359375,0.9453125,1597788214,3.24033521792444e-06,9.90581065707374e-06,128,"point5"
"1231",39,0.9453125,0.95703125,1597833012,3.50058144249488e-06,1.04957562143682e-05,128,"point5"
"1232",40,0.95703125,0.96875,1597878820,3.66222707270936e-06,1.10291875898838e-05,128,"point5"
"1233",41,0.96875,0.98046875,1597925631,3.82339840143686e-06,1.16160790639697e-05,128,"point5"
"1234",42,0.98046875,0.9921875,1597973237,4.04937009079731e-06,1.22304882097524e-05,128,"point5"
"1235",43,0.9921875,1.00390625,1598021625,1.29621568589755e-07,4.18046312233855e-07,128,"point5"
"1236",44,1.00390625,1.015625,1597989682,1.03695651887392e-06,3.12355678033782e-06,128,"point5"
"1237",45,1.015625,1.02734375,1597942768,9.68414610724722e-07,2.9602717859234e-06,128,"point5"
"1238",46,1.02734375,1.0390625,1597897490,9.04649425592652e-07,2.79482105725037e-06,128,"point5"
"1239",47,1.0390625,1.05078125,1597853720,8.51698644055432e-07,2.62723506239126e-06,128,"point5"
"1240",48,1.05078125,1.0625,1597811580,8.11008476375719e-07,2.50509287980094e-06,128,"point5"
"1241",49,1.0625,1.07421875,1597771037,7.56750239361281e-07,2.34752383221348e-06,128,"point5"
"1242",50,1.07421875,1.0859375,1597731932,7.13258657469851e-07,2.17395177060098e-06,128,"point5"
"1243",51,1.0859375,1.09765625,1597694189,6.64067897560017e-07,2.06075651476567e-06,128,"point5"
"1244",52,1.09765625,1.109375,1597657729,6.23040250502527e-07,1.9461544980004e-06,128,"point5"
"1245",53,1.109375,1.12109375,1597622791,5.85379780204676e-07,1.83018300958793e-06,128,"point5"
"1246",54,1.12109375,1.1328125,1597589206,5.48583614090603e-07,1.712861148917e-06,128,"point5"
"1247",55,1.1328125,1.14453125,1597556801,5.10692586885853e-07,1.59416458700434e-06,128,"point5"
"1248",56,1.14453125,1.15625,1597525803,4.80406924907584e-07,1.53041298744938e-06,128,"point5"
"1249",57,1.15625,1.16796875,1597495728,4.53876651818064e-07,1.41713474022254e-06,128,"point5"
"1250",58,1.16796875,1.1796875,1597467102,4.13598712611929e-07,1.29477200516703e-06,128,"point5"
"1251",59,1.1796875,1.19140625,1597439333,3.93966843148519e-07,1.23012978292536e-06,128,"point5"
"1252",60,1.19140625,1.203125,1597412942,3.6385480939316e-07,1.17109971142781e-06,128,"point5"
"1253",61,1.203125,1.21484375,1597387755,3.35669142259576e-07,1.05113758763764e-06,128,"point5"
"1254",62,1.21484375,1.2265625,1597363354,3.1289496860154e-07,9.90181888482766e-07,128,"point5"
"1255",63,1.2265625,1.23828125,1597340263,2.91615322112193e-07,9.28575730085868e-07,128,"point5"
"1256",64,1.23828125,1.25,1597317934,2.65446175262696e-07,8.6630336681992e-07,128,"point5"
"1257",65,1.25,1.26171875,1597296686,2.47669646569193e-07,8.03404191174195e-07,128,"point5"
"1258",66,1.26171875,1.2734375,1597276501,2.2709211577876e-07,7.39877975775016e-07,128,"point5"
"1259",67,1.2734375,1.28515625,1597257271,2.05578515988236e-07,6.75705393859971e-07,128,"point5"
"1260",68,1.28515625,1.296875,1597239001,1.91013540984386e-07,6.75718467846309e-07,128,"point5"
"1261",69,1.296875,1.30859375,1597221509,1.73090072053128e-07,6.10947836321429e-07,128,"point5"
"1262",70,1.30859375,1.3203125,1597204931,1.5805846942385e-07,5.47871934486466e-07,128,"point5"
"1263",71,1.3203125,1.33203125,1597189468,1.45834036402448e-07,4.81542144825653e-07,128,"point5"
"1264",72,1.33203125,1.34375,1597174526,1.32410576725306e-07,4.8159017751459e-07,128,"point5"
"1265",73,1.34375,1.35546875,1597160593,1.20597547947909e-07,4.16363121757968e-07,128,"point5"
"1266",74,1.35546875,1.3671875,1597147558,1.07558733475344e-07,4.16410500747588e-07,128,"point5"
"1267",75,1.3671875,1.37890625,1597135108,9.71843334696132e-08,3.49955939782376e-07,128,"point5"
"1268",76,1.37890625,1.390625,1597123543,8.65743601252689e-08,3.50000988191823e-07,128,"point5"
"1269",77,1.390625,1.40234375,1597112765,7.84476625881325e-08,2.82335633983166e-07,128,"point5"
"1270",78,1.40234375,1.4140625,1597102496,7.17363519697756e-08,2.82447444988065e-07,128,"point5"
"1271",79,1.4140625,1.42578125,1597093593,6.34128269894063e-08,2.83548018842339e-07,128,"point5"
"1272",80,1.42578125,1.4375,1597085018,5.70201024174821e-08,2.14389359598499e-07,128,"point5"
"1273",81,1.4375,1.44921875,1597076838,5.0611969726333e-08,2.15252427437918e-07,128,"point5"
"1274",82,1.44921875,1.4609375,1597069406,4.7751854026501e-08,2.1539676708926e-07,128,"point5"
"1275",83,1.4609375,1.47265625,1597063407,4.28929851636894e-08,2.16141614828302e-07,128,"point5"
"1276",84,1.47265625,1.484375,1597057369,3.94949282167545e-08,1.45238004733983e-07,128,"point5"
"1277",85,1.484375,1.49609375,1597052204,3.80997633442348e-08,1.45809764262594e-07,128,"point5"
"1278",86,1.49609375,1.5078125,1597047221,3.69228416730039e-08,1.46375469967097e-07,128,"point5"
"1279",87,1.5078125,1.51953125,1597042886,3.90298104946396e-08,1.46912498166785e-07,128,"point5"
"1280",88,1.51953125,1.53125,1597039533,3.80910769592901e-08,1.47451189036474e-07,128,"point5"
"1281",89,1.53125,1.54296875,1597036885,3.77290945152708e-08,1.4797456060478e-07,128,"point5"
"1282",90,1.54296875,1.5546875,1597034925,3.65021648462971e-08,1.4856786378914e-07,128,"point5"
"1283",91,1.5546875,1.56640625,1597033665,3.50582958219547e-08,1.49086403666843e-07,128,"point5"
"1284",92,1.56640625,1.578125,1597033450,2.88534209857971e-08,1.49632384705001e-07,128,"point5"
"1285",93,1.578125,1.58984375,1597032889,2.89736448166877e-08,1.50060387227313e-07,128,"point5"
"1286",94,1.58984375,1.6015625,1597032986,2.87544441590626e-08,1.50685053768029e-07,128,"point5"
"1287",95,1.6015625,1.61328125,1597033985,2.88820132254841e-08,1.51232043776872e-07,128,"point5"
"1288",96,1.61328125,1.625,1597035378,3.01436493543861e-08,1.51790160884957e-07,128,"point5"
"1289",97,1.625,1.63671875,1597037517,3.45310056104609e-08,1.52381886664443e-07,128,"point5"
"1290",98,1.63671875,1.6484375,1597039983,3.96522850110159e-08,1.52880645032383e-07,128,"point5"
"1291",99,1.6484375,1.66015625,1597042607,4.11577687486897e-08,1.53443664885344e-07,128,"point5"
"1292",100,1.66015625,1.671875,1597044960,3.45013226876745e-08,1.54122773210474e-07,128,"point5"
"1293",101,1.671875,1.68359375,1597048897,3.85142939762773e-08,1.54667858964785e-07,128,"point5"
"1294",102,1.68359375,1.6953125,1597052960,4.04482101146186e-08,1.55212063646104e-07,128,"point5"
"1295",103,1.6953125,1.70703125,1597057371,4.08568361365269e-08,1.5574791234485e-07,128,"point5"
"1296",104,1.70703125,1.71875,1597062291,4.20489278951663e-08,1.562825673318e-07,128,"point5"
"1297",105,1.71875,1.73046875,1597067772,4.41181242649691e-08,1.56816099661228e-07,128,"point5"
"1298",106,1.73046875,1.7421875,1597073484,4.51246542354511e-08,1.57346647711165e-07,128,"point5"
"1299",107,1.7421875,1.75390625,1597080162,5.18909430979875e-08,2.36053111279944e-07,128,"point5"
"1300",108,1.75390625,1.765625,1597087090,5.52892807093031e-08,2.36912512718845e-07,128,"point5"
"1301",109,1.765625,1.77734375,1597094375,6.05586620849863e-08,2.38371242744506e-07,128,"point5"
"1302",110,1.77734375,1.7890625,1597101854,6.43477804374015e-08,2.39169253291038e-07,128,"point5"
"1303",111,1.7890625,1.80078125,1597109752,6.75383518000672e-08,2.39954715652857e-07,128,"point5"
"1304",112,1.80078125,1.8125,1597118192,7.20220185712606e-08,3.19947304205925e-07,128,"point5"
"1305",113,1.8125,1.82421875,1597127182,7.80631168595392e-08,3.21032445071978e-07,128,"point5"
"1306",114,1.82421875,1.8359375,1597136643,8.48776551265473e-08,3.22122929219404e-07,128,"point5"
"1307",115,1.8359375,1.84765625,1597146184,9.0954401343879e-08,3.24066917301025e-07,128,"point5"
"1308",116,1.84765625,1.859375,1597155615,9.43130018526972e-08,3.2510453706891e-07,128,"point5"
"1309",117,1.859375,1.87109375,1597166239,1.00474423447849e-07,4.06402307362441e-07,128,"point5"
"1310",118,1.87109375,1.8828125,1597177122,1.0763914559675e-07,4.07715390338126e-07,128,"point5"
"1311",119,1.8828125,1.89453125,1597188360,1.16583187548258e-07,4.10182792620617e-07,128,"point5"
"1312",120,1.89453125,1.90625,1597199465,1.21554393217593e-07,4.11470978178841e-07,128,"point5"
"1313",121,1.90625,1.91796875,1597211265,1.2861963227806e-07,4.12734266319603e-07,128,"point5"
"1314",122,1.91796875,1.9296875,1597223567,1.37865441729446e-07,4.95334347760945e-07,128,"point5"
"1315",123,1.9296875,1.94140625,1597236072,1.4407625315016e-07,4.98292990869231e-07,128,"point5"
"1316",124,1.94140625,1.953125,1597248653,1.53841355654549e-07,4.99799909903231e-07,128,"point5"
"1317",125,1.953125,1.96484375,1597261878,1.59717970404927e-07,5.83108032969903e-07,128,"point5"
"1318",126,1.96484375,1.9765625,1597275558,1.72153193034319e-07,5.84901840738894e-07,128,"point5"
"1319",127,1.9765625,1.98828125,1597289224,1.78663370320464e-07,5.88318016525591e-07,128,"point5"
"1320",128,1.98828125,2,1597303091,1.86445433314475e-07,5.9005452612837e-07,128,"point5"
"1321",1,1,1.25,1597646984,0.00026789223193191,0.000774866319261491,4,"one"
"1322",2,1.25,1.5,1597171652,4.63545729871839e-05,0.000121982178825419,4,"one"
"1323",3,1.5,1.75,1597057042,2.72340821538819e-06,5.20394587510964e-06,4,"one"
"1324",4,1.75,2,1597199088,4.67543322884012e-05,0.000131127337226644,4,"one"
"1325",1,1,1.16666666666667,1597745825,0.00014433404430747,0.000427421153290197,6,"one"
"1326",2,1.16666666666667,1.33333333333333,1597326932,5.25169016327709e-05,0.000153547356603667,6,"one"
"1327",3,1.33333333333333,1.5,1597112236,1.19443566291011e-05,3.27616689901333e-05,6,"one"
"1328",4,1.5,1.66666666666667,1597040017,2.29833275966485e-07,6.02408874783578e-07,6,"one"
"1329",5,1.66666666666667,1.83333333333333,1597092605,7.64188098401064e-06,2.07408484129701e-05,6,"one"
"1330",6,1.83333333333333,2,1597226149,2.56403418461559e-05,7.50213075662032e-05,6,"one"
"1331",1,1,1.125,1597805320,8.88744689291343e-05,0.000267421739408746,8,"one"
"1332",2,1.125,1.25,1597446868,4.3902935431106e-05,0.000130424072267488,8,"one"
"1333",3,1.25,1.375,1597217999,1.7971813576878e-05,5.29086537426338e-05,8,"one"
"1334",4,1.375,1.5,1597089714,4.90504226036137e-06,1.37968027047464e-05,8,"one"
"1335",5,1.5,1.625,1597040122,2.89355057248031e-07,6.02678824179748e-07,8,"one"
"1336",6,1.625,1.75,1597058414,1.80281199391175e-06,4.71367820864543e-06,8,"one"
"1337",7,1.75,1.875,1597128639,7.41031590223429e-06,2.14651136047905e-05,8,"one"
"1338",8,1.875,2,1597243595,1.60501986101735e-05,4.71200764877722e-05,8,"one"
"1339",1,1,1.08333333333333,1597872177,4.41568517999258e-05,0.000132079818286002,12,"one"
"1340",2,1.08333333333333,1.16666666666667,1597600409,2.77573326457059e-05,8.40002176119015e-05,12,"one"
"1341",3,1.16666666666667,1.25,1597394163,1.67718644661363e-05,5.04746567457914e-05,12,"one"
"1342",4,1.25,1.33333333333333,1597242643,9.31669092096854e-06,2.77366070804419e-05,12,"one"
"1343",5,1.33333333333333,1.41666666666667,1597137397,4.41193196820677e-06,1.30535891003092e-05,12,"one"
"1344",6,1.41666666666667,1.5,1597071809,1.51657070546207e-06,4.46963031208725e-06,12,"one"
"1345",7,1.5,1.58333333333333,1597040290,2.32550505074869e-07,5.99990812588658e-07,12,"one"
"1346",8,1.58333333333333,1.66666666666667,1597038288,1.53291324522797e-07,3.84746158488269e-07,12,"one"
"1347",9,1.66666666666667,1.75,1597062630,1.04513378573756e-06,3.07511322716891e-06,12,"one"
"1348",10,1.75,1.83333333333333,1597110031,2.68710391537752e-06,8.04303090262692e-06,12,"one"
"1349",11,1.83333333333333,1.91666666666667,1597177673,5.07181766806752e-06,1.49306579260156e-05,12,"one"
